loan_id,customer_id,account_id,loan_type,principle,interest,term_months,status,start_date,end_date
6133,2074,10522,,109353.2,5.97,39,Closed,2025-07-17,2027-04-04
6134,19887,22367,Personal,236914.76,9.16,21,Active,2025-09-22,2026-04-04
6135,48672,22734,Personal,17599.12,14.75,14,Active,2025-12-06,2027-01-20
6136,20895,12804,Car,26627.52,13.28,22,Active,2024-09-23,2025-08-16 19:18:46.871131
6137,15555,45471,Personal,50376.05,11.26,0,Closed,2025-08-12,2027-05-25
6138,22578,61016,,213331.82,13.14,57,Active,2023-04-07,2024-11-02 19:18:46.871131
6139,5679,23194,Home,-1000.0,9.97,0,Active,2025-11-10,2028-06-30
6140,15445,46111,Personal,312353.36,6.12,21,Active,2026-06-20 19:18:46.871131,2025-01-11
6141,17062,31156,Personal,460632.91,7.88,15,Active,2027-04-10 19:18:46.871131,2026-07-05
6142,29788,15014,Car,144519.18,-5.0,23,Active,2025-07-12,2025-01-25 19:18:46.871131
6143,21347,29819,Personal,211693.38,9.67,34,Closed,2024-07-08,2026-07-17
6144,6675,38100,Personal,252893.24,13.58,58,Closed,2026-09-09 19:18:46.871131,2026-05-08
6145,14809,67167,,26114.85,5.31,39,Active,2026-02-03,2027-04-19
6146,29956,53172,Car,240811.58,10.18,13,Closed,2026-04-17 19:18:46.871131,2025-01-20
6147,42439,45127,Car,0.0,13.41,20,Active,2027-04-30 19:18:46.871131,2029-06-04
6148,35592,58056,Home,102169.8,13.31,37,Active,2023-09-06,2025-12-20 19:18:46.871131
6149,36356,21031,Personal,275842.45,-5.0,0,Active,2023-09-19,2025-09-19
6150,29558,63033,Personal,239182.31,-5.0,51,Closed,2025-04-12,2029-04-28
6151,19670,23665,Personal,0.0,8.03,0,Active,2025-06-01,2026-02-14 19:18:46.871131
6152,19775,67145,Home,0.0,13.52,0,Closed,2026-01-15,2028-12-10
6153,7188,24051,Home,381024.58,11.9,56,Active,2025-04-08,2028-02-11
6154,26446,36091,Personal,0.0,9.48,55,Closed,2026-11-06 19:18:46.871131,2024-03-18
6155,7179,50920,Personal,245226.44,14.88,58,Active,2025-11-05,2026-09-10
6156,44265,28269,,0.0,-5.0,14,Active,2023-04-03,2024-07-15
6157,46569,47915,Home,295483.4,10.53,21,Closed,2024-03-13,2024-08-08
6158,9318,26691,,33903.12,8.53,41,Closed,2026-05-06 19:18:46.871131,2028-04-17
6159,20282,30811,,392095.84,14.13,55,Closed,2026-08-08 19:18:46.871131,2026-08-26
6160,20130,13833,Personal,283648.02,-5.0,16,Active,2023-04-08,2026-10-22
6161,17417,32423,Home,20470.72,12.8,0,Closed,2023-10-08,2027-03-01
6162,8684,1886,Car,459785.25,7.13,60,Closed,2026-03-14 19:18:46.871131,2025-10-19
6163,39121,4800,Car,-1000.0,7.62,51,Active,2025-05-12,2027-08-17
6164,24442,51105,Personal,173671.88,9.38,20,Closed,2024-11-03,2025-12-26
6165,25834,23148,,445525.76,8.37,24,Active,2023-11-02,2025-05-19 19:18:46.871131
6166,39555,41046,Car,354857.58,7.89,36,Active,2026-08-27 19:18:46.871131,2028-07-28
6167,39011,46373,,461953.35,13.84,24,Closed,2024-03-19,2026-11-12
6168,11470,4623,Personal,277495.72,13.72,12,Active,2024-01-03,2025-11-10
6169,41815,32907,,329789.14,7.47,14,Active,2026-06-29 19:18:46.871131,2026-05-21
6170,27907,20431,,125919.13,7.03,48,Closed,2026-06-13 19:18:46.871131,2028-11-23
6171,11781,42334,Car,0.0,5.15,13,Active,2024-12-19,2028-07-28
6172,44445,14289,Car,212798.26,10.03,0,Closed,2025-10-02,2027-09-23
6173,37543,11696,Car,405437.71,8.2,55,Closed,2027-02-11 19:18:46.871131,2026-06-06
6174,40966,42178,,448476.51,7.49,0,Active,2024-07-24,2025-06-07 19:18:46.871131
6175,20137,13306,Personal,193074.41,14.75,58,Active,2024-01-13,2025-12-14 19:18:46.871131
6176,6795,60810,Car,449990.09,7.59,27,Active,2023-04-13,2027-03-12
6177,15108,34252,Personal,311973.4,8.79,58,Active,2024-01-18,2026-04-01
6178,38370,9188,Personal,44747.92,12.34,0,Active,2025-10-10,2028-01-10
6179,25337,51627,Car,380174.08,-5.0,30,Active,2024-04-15,2027-07-11
6180,11398,38039,Personal,118438.8,8.95,0,Active,2024-11-02,2025-10-08 19:18:46.871131
6181,2579,59568,Personal,318647.77,6.65,59,Closed,2025-10-28,2028-10-18
6182,40602,25664,Car,441658.79,-5.0,20,Closed,2027-01-30 19:18:46.871131,2025-02-05
6183,44642,21881,Home,399131.76,12.74,44,Active,2023-07-31,2025-08-29
6184,13916,62054,Personal,253294.89,8.12,0,Active,2025-10-04,2026-04-09
6185,7608,3976,Personal,363327.83,7.78,48,Closed,2024-11-14,2025-05-28 19:18:46.871131
6186,26560,21014,,112545.17,12.05,50,Active,2025-05-02,2028-06-02
6187,30625,4734,Home,290666.62,6.8,55,Closed,2024-08-28,2024-10-30 19:18:46.871131
6188,37532,66046,Car,41799.46,9.2,48,Closed,2025-02-01,2027-06-29
6189,17294,40371,Car,269244.9,11.45,31,Active,2026-07-27 19:18:46.871131,2028-01-16
6190,48723,54513,Car,474922.41,10.4,20,Closed,2024-03-12,2027-02-17
6191,3467,954,Home,283758.25,13.83,35,Closed,2027-07-02 19:18:46.871131,2025-02-22 19:18:46.871131
6192,14687,2055,Personal,224439.51,13.19,12,Active,2024-11-29,2028-09-27
6193,27338,4558,Home,113135.42,13.91,13,Active,2024-06-05,2026-02-07 19:18:46.871131
6194,9030,52546,Personal,300991.12,-5.0,50,Active,2025-05-22,2025-09-09
6195,2462,49979,Car,151163.82,9.22,14,Closed,2025-07-31,2026-11-01
6196,40184,23208,Personal,38580.28,8.26,18,Closed,2025-06-03,2025-03-22 19:18:46.871131
6197,46698,34815,Home,304600.7,8.58,42,Closed,2024-07-07,2026-03-21
6198,37075,15574,,297815.57,11.32,47,Active,2025-03-25,2025-07-26
6199,23583,30753,Home,-1000.0,13.31,0,Active,2023-04-25,2024-01-29
6200,23341,4063,Car,93917.62,11.68,36,Closed,2024-11-07,2027-07-29
6201,32637,6850,Home,-1000.0,-5.0,47,Active,2024-10-13,2028-07-03
6202,13607,61114,Home,407940.24,11.88,37,Closed,2024-08-22,2028-03-01
6203,16203,28222,,190524.53,5.55,41,Active,2024-09-16,2025-05-16
6204,32153,6347,Car,189114.09,7.29,0,Closed,2023-09-11,2026-08-14
6205,13487,45735,Car,224966.21,9.18,43,Active,2025-06-23,2028-06-13
6206,19334,9184,,129106.25,8.69,25,Active,2023-10-17,2027-01-24
6207,21367,62532,,15937.95,12.15,41,Closed,2027-03-14 19:18:46.871131,2026-12-26
6208,17207,51488,Personal,357808.75,9.9,53,Active,2026-03-25 19:18:46.871131,2024-11-04
6209,19559,29051,Personal,0.0,5.22,51,Closed,2027-01-06 19:18:46.871131,2025-02-07
6210,587,32785,Home,0.0,13.82,46,Active,2025-02-07,2027-01-25
6211,16716,54069,Car,259231.08,13.47,0,Closed,2027-05-04 19:18:46.871131,2028-05-04
6212,27782,5077,Home,368628.68,11.35,26,Closed,2023-10-07,2026-03-23
6213,10530,64659,Home,215924.59,13.58,51,Active,2024-03-24,2025-10-23
6214,30786,25550,,243993.06,13.57,15,Closed,2027-05-11 19:18:46.871131,2027-10-15
6215,45620,20627,Home,296642.4,8.17,13,Active,2024-06-03,2025-12-16
6216,25713,46551,Personal,128412.18,10.74,21,Closed,2023-03-20,2026-10-16
6217,27567,60485,Car,0.0,-5.0,30,Closed,2025-06-05,2025-08-15 19:18:46.871131
6218,28805,7889,Car,0.0,12.55,24,Active,2026-06-19 19:18:46.871131,2026-01-08 19:18:46.871131
6219,30483,45024,Car,498185.4,12.22,0,Closed,2025-05-26,2028-01-30
6220,37130,52579,Car,149323.93,14.8,0,Closed,2023-05-11,2024-11-25 19:18:46.871131
6221,15391,65516,,440956.4,9.18,40,Active,2026-01-15,2026-08-03
6222,46888,7277,Car,230853.84,-5.0,42,Active,2023-10-26,2024-03-16
6223,17633,66450,Personal,100598.15,7.26,37,Active,2023-07-17,2025-09-30
6224,9294,26250,Home,260260.93,13.27,37,Closed,2025-07-07,2028-12-16
6225,33768,10329,Personal,262734.91,5.7,16,Closed,2026-02-14,2027-06-20
6226,18835,60363,Car,233341.27,7.29,24,Active,2026-04-01 19:18:46.871131,2024-07-21
6227,38214,60252,Home,317581.1,5.27,0,Closed,2025-06-23,2026-08-03
6228,45266,67518,,325924.5,13.67,0,Active,2026-12-08 19:18:46.871131,2027-06-21
6229,646,26143,Personal,412317.78,11.97,28,Closed,2024-11-02,2028-08-05
6230,44280,40642,Home,0.0,11.24,34,Closed,2025-12-05,2029-12-17
6231,3961,41992,Home,491831.09,5.34,0,Closed,2024-01-31,2026-12-16
6232,18254,9345,Home,481674.86,7.67,19,Closed,2027-05-25 19:18:46.871131,2028-01-17
6233,46312,12914,Car,-1000.0,10.21,55,Closed,2025-12-04,2026-09-25
6234,18762,64527,,207105.03,-5.0,31,Closed,2026-06-18 19:18:46.871131,2027-02-13
6235,38346,69668,Home,0.0,11.07,26,Closed,2027-05-02 19:18:46.871131,2026-10-18
6236,1074,7528,Home,-1000.0,11.98,21,Active,2024-09-26,2025-11-29
6237,40239,56514,Car,435109.32,-5.0,19,Closed,2027-05-04 19:18:46.871131,2029-08-28
6238,13221,19543,,246929.04,14.2,56,Closed,2024-09-08,2028-01-03
6239,28654,23779,Personal,249236.16,11.47,31,Active,2024-01-04,2025-06-08
6240,32221,8968,Car,207392.21,6.07,0,Closed,2023-12-21,2027-08-17
6241,12075,62416,Home,296742.63,12.88,0,Closed,2025-11-02,2027-07-08
6242,31337,37547,Personal,74576.32,10.31,53,Closed,2027-05-02 19:18:46.871131,2026-02-08
6243,26554,69902,Home,-1000.0,-5.0,46,Closed,2024-02-06,2025-06-03 19:18:46.871131
6244,44562,46350,Home,185270.41,-5.0,20,Closed,2024-08-11,2028-05-31
6245,37592,31718,Home,224576.21,6.72,28,Active,2023-12-13,2024-07-06
6246,28870,9897,Personal,193947.5,5.82,20,Active,2024-03-26,2024-07-17
6247,18659,46916,Home,141964.3,10.66,22,Closed,2025-10-24,2026-08-07
6248,12803,44020,,-1000.0,10.66,22,Closed,2023-05-03,2023-09-06
6249,47085,19949,Car,0.0,8.17,0,Active,2025-02-04,2026-09-30
6250,24422,57031,Car,20019.05,7.37,58,Active,2025-01-29,2026-02-06 19:18:46.871131
6251,36046,30131,Car,147393.23,7.87,58,Closed,2024-09-03,2026-02-28
6252,40918,30541,Car,440534.52,10.79,44,Active,2024-03-31,2025-06-11
6253,28383,41517,Car,-1000.0,5.71,0,Closed,2027-06-01 19:18:46.871131,2026-09-21
6254,37163,64327,Car,180011.67,-5.0,37,Closed,2023-04-12,2025-10-10
6255,36009,41999,Personal,271789.32,11.63,21,Active,2023-06-29,2024-04-29
6256,28533,22340,Home,94923.16,9.4,0,Closed,2024-06-16,2028-05-14
6257,15781,43000,Home,0.0,14.99,40,Closed,2024-11-05,2025-10-22
6258,2587,8328,Personal,233365.07,12.04,60,Closed,2025-05-05,2028-08-13
6259,47683,21894,Personal,330865.69,10.29,31,Closed,2025-01-13,2025-07-14
6260,5477,45363,Home,243305.13,-5.0,13,Closed,2024-09-14,2028-05-26
6261,18291,41212,Car,488224.64,8.82,0,Active,2025-10-13,2026-02-18
6262,45954,51701,Home,280344.13,10.91,0,Closed,2024-12-16,2025-01-14 19:18:46.871131
6263,20166,8094,Home,68704.63,7.55,53,Active,2025-02-04,2027-08-13
6264,36447,56590,Home,396220.23,14.42,39,Active,2025-02-06,2028-08-01
6265,12101,48564,Home,218668.04,-5.0,15,Active,2025-02-22,2026-03-09
6266,25121,40343,,338990.06,12.41,35,Closed,2027-02-28 19:18:46.871131,2026-01-06
6267,1296,14440,,0.0,7.68,16,Active,2023-08-12,2024-02-23
6268,21894,12045,Personal,64004.63,10.07,27,Active,2025-02-18,2027-11-15
6269,325,38566,Home,341846.97,7.2,55,Active,2025-09-28,2028-07-28
6270,24157,39353,Personal,242250.69,7.17,34,Active,2027-02-13 19:18:46.871131,2025-08-01 19:18:46.871131
6271,31275,38553,Home,0.0,-5.0,40,Closed,2026-10-04 19:18:46.871131,2028-12-12
6272,18635,46445,Personal,0.0,12.68,18,Closed,2025-02-24,2027-04-02
6273,38796,49167,Home,107859.37,11.39,0,Closed,2025-06-27,2027-08-31
6274,27391,64408,Car,253012.95,12.49,29,Closed,2025-05-23,2029-01-04
6275,27190,40899,Personal,83303.73,9.18,20,Active,2025-04-22,2028-11-28
6276,46752,21464,,-1000.0,10.69,25,Active,2026-05-04 19:18:46.871131,2026-05-20
6277,2897,9614,Personal,0.0,6.17,16,Active,2024-03-15,2026-08-29
6278,27009,24128,Personal,357976.95,12.41,0,Active,2024-08-20,2024-12-17
6279,30091,2438,Car,65749.44,5.11,34,Active,2025-09-07,2028-06-21
6280,6835,7926,Car,253054.87,14.55,14,Closed,2024-09-08,2026-03-11
6281,20497,51570,Car,239971.07,9.18,54,Active,2024-08-09,2026-04-10
6282,46917,54784,Personal,0.0,10.41,51,Closed,2027-02-06 19:18:46.871131,2023-09-12
6283,14456,27405,Car,294827.96,14.02,0,Closed,2025-01-24,2025-12-03
6284,37074,63484,Personal,377151.03,5.41,18,Closed,2025-12-21,2027-01-11
6285,8835,65888,Home,36279.17,-5.0,13,Active,2025-10-25,2028-11-03
6286,4810,5693,Car,93908.99,12.3,27,Closed,2025-10-17,2028-05-21
6287,45031,34618,,-1000.0,13.91,0,Closed,2026-07-17 19:18:46.871131,2026-08-07
6288,42515,9963,Home,114928.18,7.87,42,Active,2025-09-05,2025-05-09 19:18:46.871131
6289,20773,5276,Car,329791.31,-5.0,45,Closed,2025-03-17,2027-10-04
6290,7249,37579,Car,48209.35,-5.0,15,Active,2025-11-10,2027-01-19
6291,17516,5166,,20685.75,-5.0,23,Active,2026-06-06 19:18:46.871131,2025-08-22
6292,46400,50524,Personal,244534.88,10.55,38,Active,2024-03-11,2027-01-27
6293,18718,10384,,217489.66,7.73,26,Closed,2024-09-20,2025-05-22
6294,26616,22674,Car,309632.01,8.87,18,Closed,2024-10-19,2028-09-02
6295,2606,13329,Personal,248195.01,8.47,40,Active,2026-01-13,2028-08-14
6296,1520,39886,Home,448249.93,8.29,59,Closed,2024-08-28,2025-03-22
6297,9288,8783,Personal,361549.15,-5.0,48,Active,2025-07-25,2028-01-14
6298,43641,10428,,257169.69,11.29,54,Closed,2023-11-08,2025-10-08 19:18:46.871131
6299,44863,20710,Car,41120.8,8.78,39,Active,2023-06-08,2024-11-24
6300,10877,41204,Home,191617.98,11.78,23,Active,2026-03-30 19:18:46.871131,2026-12-20
6301,11811,59305,Personal,-1000.0,10.01,24,Active,2024-12-30,2028-11-06
6302,1920,13700,Home,147763.06,13.49,0,Active,2026-09-20 19:18:46.871131,2028-12-20
6303,44246,13975,Home,303160.23,12.54,42,Closed,2024-12-10,2026-06-30
6304,32870,54840,Car,485467.94,13.87,35,Closed,2023-12-20,2027-07-17
6305,29101,45006,Home,0.0,6.95,0,Closed,2025-06-19,2029-05-14
6306,24006,34504,Car,236588.19,14.95,49,Closed,2024-04-11,2025-01-12
6307,34439,54426,Home,179658.19,13.82,33,Active,2023-03-20,2026-07-08
6308,11893,10356,Home,150516.08,5.61,27,Active,2025-12-26,2027-11-14
6309,22420,13844,,90549.95,-5.0,12,Active,2025-01-03,2027-11-17
6310,29729,195,Car,424123.04,12.35,18,Closed,2024-11-27,2027-05-21
6311,6799,64916,Personal,-1000.0,10.1,24,Active,2027-06-11 19:18:46.871131,2026-10-11
6312,14041,67697,,-1000.0,12.06,58,Active,2024-10-04,2028-09-22
6313,5339,49264,Personal,0.0,14.34,0,Closed,2024-01-15,2025-06-19 19:18:46.871131
6314,15791,47743,Home,387182.02,-5.0,39,Active,2023-07-13,2026-08-04
6315,9336,58018,Car,129323.11,14.75,19,Closed,2024-12-21,2025-02-16 19:18:46.871131
6316,30247,50666,,0.0,8.5,31,Closed,2026-01-27,2029-01-22
6317,24072,52075,Car,395180.03,8.86,36,Active,2023-11-28,2024-10-31 19:18:46.871131
6318,30362,8607,Home,149051.61,12.07,27,Closed,2024-10-16,2026-02-20
6319,26013,28948,Home,52236.55,12.91,26,Closed,2025-11-12,2029-05-26
6320,3514,2489,Car,423196.22,8.7,56,Closed,2023-06-04,2026-05-25
6321,47088,62794,Car,0.0,13.63,0,Active,2023-03-17,2025-08-23 19:18:46.871131
6322,40241,41786,Personal,-1000.0,13.99,0,Active,2023-05-07,2027-01-06
6323,25374,27484,Personal,214370.45,11.13,49,Closed,2025-11-23,2026-12-29
6324,42848,16822,Personal,423237.63,-5.0,59,Active,2024-06-26,2025-12-13
6325,14427,68580,Personal,0.0,6.81,38,Closed,2026-05-24 19:18:46.871131,2028-10-25
6326,30867,14286,,167543.48,-5.0,14,Active,2024-10-11,2026-11-30
6327,10669,32993,Personal,93243.44,-5.0,56,Closed,2026-04-22 19:18:46.871131,2027-09-24
6328,9691,43325,Personal,348545.49,5.76,0,Closed,2025-05-04,2028-04-18
6329,37425,43278,Home,126222.94,-5.0,24,Active,2025-12-23,2025-10-08 19:18:46.871131
6330,36776,46171,Car,0.0,13.6,0,Active,2027-06-12 19:18:46.871131,2028-01-13
6331,714,49845,,211126.5,14.0,48,Closed,2023-09-21,2026-01-28
6332,14560,16037,,-1000.0,9.27,32,Closed,2024-02-17,2026-01-16
6333,45690,55960,Car,195528.99,6.48,35,Active,2025-03-15,2029-01-13
6334,37047,51383,Home,0.0,11.77,47,Active,2026-08-02 19:18:46.871131,2027-03-07
6335,25650,68984,Home,413977.7,6.94,23,Active,2024-02-03,2027-07-25
6336,46590,60127,Home,165271.97,6.14,12,Closed,2023-12-02,2025-07-16 19:18:46.871131
6337,11693,34356,Home,289627.88,8.81,45,Closed,2024-04-13,2024-12-26 19:18:46.871131
6338,22275,58084,,340874.46,11.2,22,Closed,2024-05-30,2025-10-02 19:18:46.871131
6339,49320,13879,Car,15071.74,6.42,18,Active,2026-01-02,2027-04-13
6340,40017,17368,Personal,447760.48,14.96,46,Active,2023-04-29,2026-04-28
6341,6653,38204,,327958.08,-5.0,54,Active,2025-10-21,2027-05-22
6342,1631,11750,Personal,364706.79,5.04,49,Closed,2026-05-06 19:18:46.871131,2027-08-23
6343,23919,25565,,210408.85,6.46,37,Active,2023-09-30,2025-02-18 19:18:46.871131
6344,29838,33731,,498341.92,6.27,42,Active,2023-11-07,2025-05-22
6345,24091,9741,Car,390834.22,14.93,14,Closed,2024-09-08,2026-01-18
6346,22689,57368,Home,35031.43,6.14,0,Closed,2025-07-16,2026-07-29
6347,16300,26608,Home,134491.43,13.25,0,Active,2025-08-12,2029-02-15
6348,4453,7117,Car,196866.52,5.5,0,Closed,2027-01-03 19:18:46.871131,2027-04-10
6349,47748,67,,98939.41,7.28,49,Active,2024-03-17,2026-03-01
6350,20676,18628,Personal,194914.75,8.06,51,Active,2025-04-09,2026-07-01
6351,48679,15561,Home,308662.57,13.01,25,Active,2025-05-14,2025-03-20 19:18:46.871131
6352,42878,530,Car,435560.06,-5.0,32,Active,2023-07-13,2026-06-11
6353,1939,37874,Car,155786.97,14.71,46,Active,2024-10-17,2025-02-27 19:18:46.871131
6354,14032,12514,Car,251749.74,9.0,0,Closed,2025-07-02,2025-01-01 19:18:46.871131
6355,29923,50521,,179911.98,7.79,19,Active,2025-03-17,2029-01-26
6356,49059,6284,Car,312680.11,6.91,34,Closed,2025-06-02,2027-10-15
6357,37165,68196,Home,334955.15,11.42,13,Closed,2026-05-16 19:18:46.871131,2028-04-27
6358,6093,33389,Personal,99023.94,8.1,0,Closed,2024-03-10,2025-07-09
6359,21517,50394,Home,139705.02,-5.0,21,Closed,2026-06-18 19:18:46.871131,2027-04-15
6360,48026,56569,Car,0.0,14.0,17,Closed,2025-08-11,2029-06-09
6361,3556,62417,Home,136246.41,8.05,60,Active,2023-05-08,2024-06-20
6362,41120,61125,Personal,406004.53,5.05,60,Closed,2024-03-30,2025-06-10
6363,19915,21309,Home,385846.05,14.73,44,Closed,2027-01-09 19:18:46.871131,2029-07-06
6364,4300,65748,Home,143705.4,-5.0,0,Closed,2024-01-15,2026-04-11
6365,14458,54549,Home,279083.03,14.38,39,Closed,2024-04-13,2026-06-28
6366,29754,44738,,381123.01,12.35,55,Closed,2023-06-13,2027-05-30
6367,45605,47425,Home,452036.75,-5.0,0,Active,2025-12-25,2026-06-01
6368,36904,14196,,463175.93,-5.0,19,Active,2023-06-10,2025-12-27
6369,45398,59721,Car,333451.78,12.47,0,Active,2025-11-08,2028-09-07
6370,37312,41484,Home,15026.36,13.69,58,Active,2026-02-15,2028-12-17
6371,15166,13803,Personal,0.0,12.54,0,Closed,2024-04-28,2025-02-12 19:18:46.871131
6372,1287,34088,,-1000.0,13.03,15,Active,2026-01-01,2029-03-21
6373,29241,52749,Personal,397960.35,-5.0,23,Closed,2024-06-28,2026-03-02
6374,34099,45570,Personal,76113.69,-5.0,47,Active,2026-03-07 19:18:46.871131,2026-09-20
6375,23431,28861,,334535.38,7.31,12,Closed,2024-09-22,2026-10-15
6376,43817,17020,Home,60255.03,6.7,0,Closed,2023-05-12,2026-10-18
6377,18730,11293,Personal,399286.22,8.51,27,Active,2024-04-05,2027-02-06
6378,45723,42571,Home,-1000.0,5.44,22,Active,2027-03-30 19:18:46.871131,2024-04-18
6379,46157,5183,,497018.71,12.03,17,Active,2025-05-05,2026-09-27
6380,1765,13908,Personal,486352.55,12.05,43,Active,2023-08-20,2023-12-14
6381,9833,27277,Personal,-1000.0,11.09,0,Closed,2024-03-09,2025-04-27 19:18:46.871131
6382,13199,50076,Car,216016.25,7.5,0,Closed,2023-12-24,2027-10-26
6383,32019,18711,Home,33140.38,5.45,26,Active,2024-09-15,2025-10-07
6384,49409,45062,Home,478358.48,13.96,0,Active,2026-04-16 19:18:46.871131,2025-11-16
6385,26838,5446,Home,166808.28,13.78,25,Closed,2025-06-06,2027-10-12
6386,3445,35125,Car,230216.69,5.4,0,Active,2025-10-19,2029-02-14
6387,35450,7514,Personal,316699.44,8.68,56,Active,2023-04-19,2026-07-13
6388,35747,4944,,0.0,10.38,0,Closed,2023-03-09,2026-12-29
6389,22675,15004,Personal,486009.55,6.1,0,Closed,2023-11-25,2027-09-29
6390,334,65071,Car,421380.23,6.52,32,Closed,2024-07-11,2024-10-15 19:18:46.871131
6391,23566,35276,Car,306201.77,14.95,31,Closed,2027-05-24 19:18:46.871131,2023-11-22
6392,17435,893,Home,175511.19,-5.0,43,Closed,2025-07-06,2027-12-14
6393,35448,62954,Car,-1000.0,7.4,33,Active,2024-05-13,2026-02-07
6394,30285,14348,Personal,181564.9,-5.0,48,Closed,2027-06-30 19:18:46.871131,2028-09-22
6395,9532,4676,Home,219159.89,5.94,45,Active,2026-01-28,2025-09-03 19:18:46.871131
6396,37648,11549,,200975.86,11.18,18,Closed,2027-04-26 19:18:46.871131,2026-11-06
6397,8124,63266,Car,64483.79,6.65,36,Closed,2024-01-18,2026-06-22
6398,49244,66875,Car,249341.85,-5.0,49,Active,2024-01-27,2024-12-10
6399,46467,55739,,489814.1,9.4,44,Closed,2023-09-07,2024-10-22 19:18:46.871131
6400,11577,30502,Personal,457909.79,10.62,59,Closed,2025-02-19,2025-05-03 19:18:46.871131
6401,39730,56365,,107114.05,10.76,0,Active,2026-07-08 19:18:46.871131,2026-05-22
6402,38142,27771,Personal,335224.98,-5.0,57,Closed,2023-10-25,2024-02-06
6403,44025,60868,Personal,340926.51,-5.0,0,Active,2023-10-03,2027-01-23
6404,38269,12347,Home,16473.32,5.14,30,Active,2023-11-14,2025-06-18
6405,30210,63194,Car,-1000.0,11.85,40,Closed,2025-11-20,2027-05-03
6406,43363,42033,Car,358268.86,13.53,60,Active,2025-12-18,2029-11-18
6407,18342,59576,Personal,468410.99,-5.0,16,Active,2026-06-06 19:18:46.871131,2027-12-21
6408,7105,4063,Personal,490332.82,6.26,49,Closed,2023-02-23,2023-06-09
6409,45041,43802,,273010.87,5.23,44,Active,2025-09-13,2029-09-14
6410,29244,1561,Home,435968.64,12.61,25,Closed,2025-03-07,2029-03-29
6411,31100,60548,Home,54798.62,8.37,39,Closed,2025-06-29,2026-05-25
6412,2914,11937,Car,219390.07,-5.0,58,Active,2023-08-03,2024-04-07
6413,46297,21923,Car,21202.46,-5.0,39,Closed,2024-08-15,2025-02-08 19:18:46.871131
6414,32671,62202,Home,173379.92,-5.0,18,Active,2024-06-25,2025-10-02
6415,30739,26373,Car,486541.31,-5.0,32,Closed,2025-04-22,2029-03-09
6416,49847,63197,Car,47341.61,9.49,24,Active,2027-02-10 19:18:46.871131,2028-12-20
6417,1855,42105,Personal,215237.1,12.39,51,Closed,2023-11-30,2025-11-22
6418,18909,25721,,94177.96,8.46,45,Active,2023-06-29,2025-02-25 19:18:46.871131
6419,7451,57965,Home,474255.51,13.98,54,Closed,2023-12-19,2027-07-26
6420,291,43293,Car,28836.77,12.28,53,Active,2026-07-08 19:18:46.871131,2029-02-13
6421,27716,36532,Car,97993.39,5.9,34,Active,2023-11-06,2025-03-03
6422,20406,23657,Personal,305675.22,14.84,39,Closed,2024-03-05,2024-09-03
6423,31885,9436,,244431.92,11.03,54,Active,2023-10-28,2025-06-25 19:18:46.871131
6424,46902,6754,Personal,-1000.0,7.54,43,Closed,2025-01-09,2027-09-26
6425,36737,10599,Personal,-1000.0,-5.0,44,Active,2023-08-22,2026-10-22
6426,40024,33453,Car,12018.48,11.51,34,Active,2024-05-15,2024-12-19 19:18:46.871131
6427,17765,1143,Home,469500.11,14.87,48,Active,2027-01-22 19:18:46.871131,2026-06-21
