account_id,customer_id,branch_id,account_type,balance,open_date,status
22429,38903,2,Savings,48735.38,2025-07-12,Mature
22430,28671,21,Loan,44993.69,2027-04-25 19:18:46.871131,Inactive
22431,26384,21,Savings,3042.44,2025-12-23,Inactive
22432,38097,25,Random,14212.95,2023-11-23,Inactive
22433,14063,2,FD,10973.43,2023-06-25,Active
22434,14560,13,Current,7419.03,2023-05-24,Active
22435,39671,35,Random,86464.08,2023-10-31,Mature
22436,3007,17,Current,13038.17,2021-08-05,Mature
22437,40667,12,FD,17074.06,2024-10-17,Blocked
22438,40934,28,Loan,20980.89,2024-04-20,Inactive
22439,37252,6,Checking,15543.69,2024-05-14,Blocked
22440,28194,38,Current,40043.31,2021-05-27,Mature
22441,36571,8,Savings,12445.7,2023-01-19,Inactive
22442,38348,24,Savings,8424.88,2025-04-05,Inactive
22443,39236,7,FD,43376.03,2022-06-12,Mature
22444,48303,42,Current,7146.7,2025-03-20,Active
22445,34362,38,Savings,19753.08,2023-06-26,Mature
22446,43087,24,Current,64427.55,2028-04-10 19:18:46.871131,Active
22447,20660,10,FD,27285.73,2021-04-27,Active
22448,8622,29,Savings,93404.37,2023-09-03,Mature
22449,13627,50,Savings,74029.95,2028-09-23 19:18:46.871131,Blocked
22450,27899,45,Random,41533.9,2021-04-02,Mature
22451,38451,23,Current,75289.89,2024-07-17,Active
22452,49806,34,FD,69499.08,2027-08-11 19:18:46.871131,Inactive
22453,2958,5,Current,14335.94,2023-04-04,Active
22454,2465,36,Savings,33911.47,2024-08-28,Blocked
22455,14025,32,FD,55950.33,2022-12-17,Mature
22456,26976,33,FD,92823.16,2025-04-22,Active
22457,27697,27,FD,30755.91,2026-01-10,Inactive
22458,17568,33,FD,18388.29,2022-04-04,Inactive
22459,31286,48,FD,56052.05,2024-06-18,Mature
22460,27733,42,Savings,3128.44,2025-01-06,Closed
22461,10134,5,Random,4640.87,2024-04-09,Inactive
22462,46126,34,FD,56437.7,2025-05-14,Active
22463,18270,50,FD,26933.25,2022-12-29,Active
22464,3355,34,Savings,98313.75,2025-08-05,Unknown
22465,18328,9,Random,16849.01,2022-06-06,Closed
22466,37716,35,FD,93143.76,2021-06-11,Inactive
22467,41649,36,Savings,61390.56,2024-11-25,Inactive
22468,14866,6,Current,88701.37,2023-12-08,Mature
22469,13907,37,FD,88138.63,2028-05-26 19:18:46.871131,Active
22470,26301,21,Savings,57101.82,2025-07-10,Mature
22471,3197,13,Savings,36846.75,2028-03-07 19:18:46.871131,Mature
22472,22158,11,Current,11807.51,2026-02-08,Inactive
22473,12294,18,Current,86272.16,2021-08-24,Inactive
22474,43256,13,Random,49247.35,2022-12-11,Mature
22475,34267,48,FD,42255.22,2023-01-15,Mature
22476,36610,15,FD,40216.99,2023-04-28,Mature
22477,14246,27,Loan,9212.95,2025-07-16,Mature
22478,2418,45,Random,50438.35,2024-04-14,Inactive
22479,18199,18,Checking,66974.56,2022-08-29,Unknown
22480,15091,8,Current,79918.56,2023-03-03,Mature
22481,35060,47,FD,75051.02,2025-04-19,Inactive
22482,9374,30,Current,36004.15,2026-05-25 19:18:46.871131,Mature
22483,9700,4,Savings,53033.7,2027-02-23 19:18:46.871131,Mature
22484,8628,38,Loan,61101.51,2022-09-09,Active
22485,47951,3,Current,29713.42,2025-06-11,Closed
22486,27429,25,Savings,78429.83,2026-02-01,Mature
22487,22525,40,FD,47198.39,2021-10-22,Active
22488,43927,35,FD,54001.11,2028-03-10 19:18:46.871131,Active
22489,23508,24,Current,4725.77,2028-08-14 19:18:46.871131,Mature
22490,35522,13,Savings,77723.79,2021-07-07,Unknown
22491,2073,31,Savings,69133.09,2025-01-30,Active
22492,34127,31,Checking,62581.74,2027-03-25 19:18:46.871131,Inactive
22493,39013,16,Savings,4954.79,2025-03-23,Blocked
22494,42224,23,Checking,17275.54,2028-05-29 19:18:46.871131,Inactive
22495,11836,5,Current,12773.04,2021-09-24,Mature
22496,18904,47,FD,92996.25,2025-03-04,Mature
22497,28832,9,Current,10776.76,2025-11-15,Blocked
22498,43606,26,Savings,40879.07,2024-06-17,Unknown
22499,48068,9,Random,58633.18,2022-10-29,Mature
22500,46227,38,Current,57317.24,2023-06-04,Active
22501,41424,24,Random,45464.55,2022-06-28,Active
22502,22662,12,Savings,31672.88,2022-09-06,Active
22503,27792,44,Loan,64967.84,2025-04-04,Active
22504,9547,33,Current,89788.11,2023-12-10,Mature
22505,46015,34,Random,55954.89,2024-06-19,Inactive
22506,5717,39,Savings,81754.26,2024-07-17,Mature
22507,8930,50,FD,29226.48,2022-12-12,Inactive
22508,31808,7,Loan,58406.77,2022-01-13,Active
22509,12333,41,Savings,55791.2,2025-01-29,Inactive
22510,10900,37,Current,8268.32,2027-01-11 19:18:46.871131,Mature
22511,34064,29,Checking,36514.44,2024-06-10,Active
22512,49105,33,Current,71542.8,2025-05-21,Inactive
22513,22991,29,Savings,35821.06,2025-02-18,Active
22514,25562,7,Current,29297.58,2023-01-30,Mature
22515,11116,26,Checking,81387.14,2021-05-06,Mature
22516,22862,43,Current,23926.17,2026-02-11,Mature
22517,30851,37,Checking,6329.79,2022-04-15,Unknown
22518,45464,20,Savings,84555.36,2028-04-24 19:18:46.871131,Blocked
22519,8481,38,Savings,20694.43,2024-05-06,Mature
22520,25646,38,Current,80309.03,2022-11-07,Inactive
22521,16804,30,FD,69621.49,2022-05-26,Blocked
22522,29975,19,Current,11556.65,2026-01-14,Active
22523,47694,39,Current,4456.59,2023-10-14,Mature
22524,33153,23,Current,61563.81,2021-04-27,Mature
22525,10674,18,FD,48628.91,2021-07-25,Inactive
22526,45887,13,Savings,98585.83,2022-03-06,Inactive
22527,13501,12,Current,99046.24,2023-11-16,Active
22528,8628,19,Current,36512.67,2025-10-14,Closed
22529,22985,40,FD,65685.06,2023-06-04,Active
22530,11991,34,FD,74506.09,2028-02-01 19:18:46.871131,Active
22531,19730,42,FD,64687.27,2024-06-27,Active
22532,31251,20,FD,37856.2,2027-07-16 19:18:46.871131,Active
22533,8850,31,FD,35946.09,2023-05-08,Active
22534,15074,45,Current,29129.79,2025-11-02,Active
22535,3958,34,Current,30347.24,2021-11-24,Unknown
22536,17583,38,FD,55660.04,2024-07-08,Mature
22537,25373,12,Loan,24789.3,2024-03-16,Mature
22538,40051,49,FD,93614.66,2028-07-20 19:18:46.871131,Mature
22539,25061,41,FD,64511.32,2025-08-24,Blocked
22540,5231,31,Loan,46672.06,2022-01-16,Blocked
22541,1888,29,Savings,36344.01,2024-09-05,Mature
22542,48020,30,Random,28821.69,2023-12-13,Inactive
22543,31526,6,Random,76674.7,2021-09-14,Closed
22544,37930,40,Savings,32628.91,2021-05-30,Inactive
22545,49067,35,Loan,89039.46,2022-07-13,Active
22546,41074,2,Savings,85702.96,2022-09-11,Active
22547,8594,25,FD,66651.11,2027-07-02 19:18:46.871131,Mature
22548,33334,47,Savings,98777.21,2025-12-19,Mature
22549,8174,25,Current,14263.56,2024-09-09,Mature
22550,23820,19,Current,24359.1,2027-08-17 19:18:46.871131,Mature
22551,20605,9,Current,15513.31,2024-06-25,Inactive
22552,3714,10,FD,86008.52,2027-10-13 19:18:46.871131,Mature
22553,10044,38,Savings,12491.08,2021-08-03,Active
22554,12067,13,Savings,45092.12,2025-09-26,Closed
22555,8146,3,Current,80940.79,2023-07-01,Inactive
22556,8221,41,Current,81148.81,2023-03-22,Mature
22557,11197,39,Savings,62977.78,2022-03-13,Blocked
22558,22360,35,Savings,94350.14,2025-12-12,Inactive
22559,9332,9,FD,26968.21,2023-07-02,Active
22560,15620,25,Current,88046.24,2021-03-09,Active
22561,5456,28,FD,10381.01,2022-10-04,Active
22562,16175,48,Savings,27281.09,2023-05-07,Mature
22563,9187,45,FD,71930.43,2027-12-03 19:18:46.871131,Active
22564,42611,24,FD,89309.67,2021-03-14,Active
22565,23149,30,Savings,49814.97,2025-05-31,Inactive
22566,14677,42,Loan,44811.8,2027-05-06 19:18:46.871131,Unknown
22567,45115,41,Current,99943.7,2024-09-09,Active
22568,36767,8,Savings,54904.97,2022-06-21,Inactive
22569,1517,28,Loan,5818.69,2025-07-11,Active
22570,42170,32,Current,54119.52,2028-04-11 19:18:46.871131,Closed
22571,45586,36,Current,4274.52,2026-11-01 19:18:46.871131,Mature
22572,6651,43,Savings,18721.26,2023-06-13,Blocked
22573,23945,30,Random,9703.75,2022-04-06,Mature
22574,13919,17,FD,64027.58,2026-05-27 19:18:46.871131,Mature
22575,38388,5,FD,24502.58,2024-03-17,Active
22576,31035,49,FD,92404.92,2028-08-08 19:18:46.871131,Closed
22577,35663,33,Current,11322.17,2024-08-18,Active
22578,14130,42,Savings,52449.18,2022-09-03,Active
22579,15473,36,FD,67341.76,2023-06-13,Inactive
22580,42743,15,FD,73618.52,2023-02-13,Active
22581,5210,10,Current,68136.33,2023-09-14,Unknown
22582,42632,16,Savings,88103.56,2024-12-26,Closed
22583,669,11,Current,70808.55,2025-05-15,Active
22584,14477,33,FD,26428.53,2021-05-11,Closed
22585,11430,5,Current,24325.04,2021-09-30,Mature
22586,8916,26,Current,46274.95,2022-05-02,Blocked
22587,31938,40,Current,34346.72,2028-06-10 19:18:46.871131,Mature
22588,49926,40,Loan,38714.03,2024-10-08,Mature
22589,11625,25,Random,79277.93,2024-05-14,Mature
22590,38162,7,Random,47304.77,2024-10-06,Mature
22591,20756,8,FD,50520.94,2022-03-23,Unknown
22592,11023,50,Loan,23282.31,2024-11-30,Mature
22593,3446,15,FD,77117.55,2021-05-26,Active
22594,27347,27,FD,96508.27,2022-05-09,Inactive
22595,41662,28,Current,50820.39,2028-08-19 19:18:46.871131,Active
22596,28992,15,Current,73167.09,2022-09-26,Inactive
22597,21464,19,Savings,22618.49,2023-08-31,Unknown
22598,10735,35,Current,24332.0,2021-06-21,Inactive
22599,3498,38,Current,25902.92,2025-04-27,Active
22600,3157,18,FD,10139.17,2024-10-25,Mature
22601,6093,7,FD,7148.54,2027-12-26 19:18:46.871131,Active
22602,37246,43,Savings,59877.34,2021-05-25,Mature
22603,15945,17,Loan,28491.72,2025-06-01,Mature
22604,39523,31,Current,39950.48,2024-10-22,Mature
22605,1660,14,Checking,3567.64,2021-12-28,Inactive
22606,39823,26,Savings,55958.18,2024-04-12,Mature
22607,31919,41,Savings,62226.26,2027-09-18 19:18:46.871131,Inactive
22608,13148,50,Current,50566.33,2028-05-29 19:18:46.871131,Inactive
22609,30630,6,Savings,32154.38,2026-11-11 19:18:46.871131,Inactive
22610,34073,10,FD,97463.54,2027-10-10 19:18:46.871131,Active
22611,22379,11,Checking,37355.53,2022-11-19,Mature
22612,9279,28,Current,40436.24,2023-12-01,Mature
22613,6378,38,Current,4798.8,2023-05-16,Mature
22614,42267,48,Savings,48514.11,2026-08-01 19:18:46.871131,Mature
22615,39836,13,Savings,50646.43,2026-04-09 19:18:46.871131,Mature
22616,2982,12,FD,10658.41,2023-06-03,Inactive
22617,29007,47,FD,33354.62,2022-10-07,Mature
22618,27268,34,FD,87043.47,2028-01-26 19:18:46.871131,Mature
22619,462,22,Savings,47228.82,2024-08-24,Active
22620,30503,34,FD,12046.25,2023-07-19,Inactive
22621,19649,25,Savings,36266.3,2024-01-04,Inactive
22622,31950,21,Current,14405.53,2025-02-10,Blocked
22623,20927,22,FD,57601.33,2026-11-12 19:18:46.871131,Mature
22624,49315,50,Savings,80017.62,2026-02-27 19:18:46.871131,Unknown
22625,26842,20,Savings,88356.43,2022-04-24,Active
22626,20348,34,Current,58807.1,2028-06-06 19:18:46.871131,Mature
22627,41226,20,FD,44439.6,2021-12-26,Active
22628,29963,46,FD,49835.19,2021-12-20,Active
22629,11921,4,Savings,1889.85,2021-09-18,Inactive
22630,36659,49,FD,53245.21,2025-08-23,Mature
22631,12008,7,Loan,6323.99,2028-09-12 19:18:46.871131,Mature
22632,21993,25,Savings,52035.79,2028-01-02 19:18:46.871131,Mature
22633,12327,14,Current,53893.52,2022-10-14,Mature
22634,22244,27,FD,36282.42,2024-05-16,Inactive
22635,47515,11,Current,86800.87,2021-09-05,Inactive
22636,15961,14,FD,45386.27,2022-02-17,Mature
22637,41276,10,Savings,47474.54,2022-10-10,Mature
22638,1342,19,Current,68769.09,2024-05-26,Mature
22639,19044,28,Current,40246.45,2028-07-16 19:18:46.871131,Mature
22640,45408,44,FD,85005.33,2023-10-15,Inactive
22641,31579,17,Random,2505.93,2023-05-03,Inactive
22642,40025,43,Savings,39151.32,2025-05-27,Mature
22643,6868,16,Checking,71581.39,2027-07-26 19:18:46.871131,Closed
22644,11927,15,Savings,69021.17,2024-05-26,Active
22645,24535,37,Savings,13531.19,2025-04-25,Mature
22646,4609,16,FD,44031.72,2023-12-24,Inactive
22647,39629,8,Checking,40426.94,2024-04-18,Active
22648,10892,40,Savings,67570.83,2021-10-12,Inactive
22649,9339,3,Savings,38848.62,2021-07-29,Active
22650,33526,27,FD,22707.86,2025-06-09,Inactive
22651,9210,17,Savings,80516.73,2028-02-10 19:18:46.871131,Unknown
22652,15543,40,Savings,2532.71,2027-08-19 19:18:46.871131,Active
22653,38813,14,Current,90295.3,2021-05-31,Inactive
22654,45110,29,Random,53199.97,2028-05-12 19:18:46.871131,Active
22655,38433,6,FD,19578.85,2023-05-16,Inactive
22656,2977,35,FD,27817.23,2022-08-17,Blocked
22657,45157,30,Current,96518.06,2022-02-27,Active
22658,13573,48,FD,49131.15,2025-02-23,Mature
22659,48731,49,Loan,57223.55,2026-11-05 19:18:46.871131,Unknown
22660,7921,24,Current,89706.05,2024-08-30,Unknown
22661,36096,26,FD,27959.03,2024-01-15,Mature
22662,33229,39,FD,82616.7,2026-10-10 19:18:46.871131,Mature
22663,1181,37,Savings,67799.94,2028-05-15 19:18:46.871131,Active
22664,16793,26,FD,26498.94,2024-07-05,Active
22665,30488,45,FD,84338.53,2023-01-25,Inactive
22666,7788,6,Savings,58128.38,2023-06-07,Inactive
22667,22992,22,Current,74261.59,2025-09-08,Active
22668,14048,18,Savings,78163.98,2022-03-13,Mature
22669,49773,2,Savings,90719.04,2021-04-01,Inactive
22670,12046,42,Current,80811.71,2025-12-01,Inactive
22671,3612,6,Random,11723.58,2022-11-10,Mature
22672,7292,47,Current,33985.05,2023-12-18,Active
22673,34909,18,Savings,77587.0,2025-08-25,Mature
22674,35334,27,Current,76079.51,2024-10-28,Mature
22675,3500,27,Checking,49696.17,2022-02-04,Mature
22676,12818,34,FD,54490.12,2026-03-06 19:18:46.871131,Active
22677,47774,32,Current,62115.18,2021-09-01,Active
22678,47880,36,Current,97503.45,2025-01-24,Closed
22679,48360,43,Savings,83710.5,2024-06-28,Active
22680,37810,5,Savings,31142.17,2022-01-19,Mature
22681,19455,23,FD,39085.21,2021-06-30,Inactive
22682,48382,42,Loan,14717.17,2024-11-14,Inactive
22683,47803,29,FD,44751.93,2022-08-02,Closed
22684,2536,45,FD,76585.92,2026-01-16,Active
22685,8606,16,FD,41848.71,2023-04-05,Mature
22686,4900,38,Current,68928.47,2022-08-04,Mature
22687,10112,47,Current,89589.16,2022-02-26,Active
22688,20444,25,Savings,28054.22,2026-04-19 19:18:46.871131,Mature
22689,1575,40,Random,62194.19,2026-02-04,Inactive
22690,27000,27,FD,65830.22,2026-07-12 19:18:46.871131,Closed
22691,34202,40,FD,18676.43,2024-06-04,Closed
22692,13223,20,Current,11034.28,2021-04-13,Inactive
22693,19656,18,Savings,1868.36,2024-04-25,Unknown
22694,46624,20,Savings,20739.82,2027-10-02 19:18:46.871131,Active
22695,20532,50,Current,23932.1,2028-04-13 19:18:46.871131,Mature
22696,24818,9,Current,37212.08,2023-05-26,Mature
22697,3778,19,Savings,86510.14,2023-10-30,Active
22698,41986,7,FD,88151.33,2025-02-06,Blocked
22699,21200,25,Current,4772.76,2025-01-30,Mature
22700,29695,1,Checking,12764.67,2021-05-23,Unknown
22701,24924,49,FD,54503.39,2024-02-09,Active
22702,14055,29,Savings,92931.76,2024-11-18,Inactive
22703,15800,6,FD,29385.08,2024-02-01,Active
22704,19993,14,Loan,3371.23,2023-12-12,Mature
22705,28163,36,Checking,58343.15,2028-04-07 19:18:46.871131,Unknown
22706,35223,31,Current,13608.46,2024-09-16,Active
22707,42592,36,Loan,62192.1,2022-01-09,Inactive
22708,28776,5,Current,40807.67,2022-07-28,Inactive
22709,18205,44,FD,23156.61,2022-03-02,Blocked
22710,40675,33,Current,59053.22,2026-12-08 19:18:46.871131,Inactive
22711,3658,17,Savings,13973.04,2026-03-08 19:18:46.871131,Mature
22712,35565,35,Savings,64981.01,2023-02-21,Mature
22713,740,37,Loan,87803.54,2027-09-02 19:18:46.871131,Inactive
22714,7348,34,FD,12913.55,2021-11-09,Active
22715,835,22,Current,7222.45,2024-11-16,Mature
22716,47756,9,Savings,41958.37,2026-01-06,Inactive
22717,24935,41,FD,99879.17,2025-06-26,Active
22718,4470,36,Savings,75600.44,2023-01-04,Mature
22719,31705,47,FD,66528.84,2022-12-05,Inactive
22720,35965,48,Savings,33599.81,2026-06-01 19:18:46.871131,Mature
22721,34334,23,Current,24711.1,2021-11-24,Closed
22722,48673,44,Current,36408.25,2027-09-24 19:18:46.871131,Inactive
22723,22179,40,Savings,38315.58,2026-01-21,Blocked
22724,41446,2,Savings,23642.27,2026-01-02,Inactive
22725,38363,41,FD,65653.88,2028-01-17 19:18:46.871131,Unknown
22726,26255,32,Savings,79808.77,2022-04-21,Mature
22727,45036,46,Random,50134.97,2023-04-24,Unknown
22728,28789,19,Checking,63688.79,2024-09-03,Blocked
22729,9932,9,FD,80767.51,2024-07-07,Unknown
22730,36224,23,Current,57278.65,2023-04-13,Closed
22731,7614,35,Savings,17804.16,2023-11-09,Inactive
22732,40622,36,Current,10796.12,2022-02-07,Inactive
22733,19407,13,FD,13573.93,2026-08-09 19:18:46.871131,Mature
22734,20122,11,Savings,57393.44,2024-05-04,Inactive
22735,27917,6,Savings,78178.62,2023-09-11,Mature
22736,34723,28,Loan,14484.42,2023-04-03,Mature
22737,15362,49,Savings,63653.34,2024-01-19,Blocked
22738,10356,38,FD,15860.41,2024-06-30,Active
22739,10177,1,Savings,96713.27,2028-07-11 19:18:46.871131,Active
22740,23928,41,FD,41929.17,2025-04-03,Closed
22741,41872,42,Savings,18757.36,2024-06-09,Blocked
22742,16622,46,FD,76288.81,2023-09-27,Inactive
22743,110,46,Random,16310.93,2027-02-08 19:18:46.871131,Mature
22744,49901,2,Savings,54365.74,2021-05-13,Mature
22745,17781,5,Checking,63925.4,2023-01-04,Blocked
22746,27179,29,Current,69826.34,2028-05-11 19:18:46.871131,Inactive
22747,31452,48,Random,6165.82,2025-08-28,Closed
22748,7386,47,Savings,64710.93,2022-05-17,Active
22749,33282,2,Current,58454.89,2022-01-09,Inactive
22750,16382,8,FD,58391.62,2023-07-19,Mature
22751,5086,37,Current,85934.5,2027-03-22 19:18:46.871131,Closed
22752,48729,10,Savings,60980.88,2022-06-19,Inactive
22753,12482,11,Loan,40654.8,2024-09-04,Active
22754,35599,10,FD,89367.19,2024-02-25,Inactive
22755,4937,43,Current,38937.28,2021-09-09,Active
22756,29193,50,Savings,43609.31,2022-10-12,Active
22757,2410,43,Checking,35053.55,2025-02-24,Mature
22758,31300,23,FD,44586.78,2022-04-28,Active
22759,43031,22,Loan,75064.25,2025-10-09,Inactive
22760,33362,50,Loan,36322.49,2025-01-08,Mature
22761,3742,36,Savings,64266.28,2022-02-18,Active
22762,43124,3,Savings,28948.92,2024-02-17,Mature
22763,36882,19,Savings,20193.28,2023-04-15,Mature
22764,32593,42,Current,77890.01,2028-04-28 19:18:46.871131,Active
22765,18626,21,FD,11808.3,2024-08-07,Blocked
22766,27018,29,Current,18028.06,2025-12-03,Unknown
22767,44909,17,Current,21557.97,2025-07-15,Unknown
22768,6645,34,FD,70698.62,2021-09-19,Active
22769,3865,3,Current,44043.68,2023-11-02,Mature
22770,5725,21,Savings,96249.68,2024-11-11,Mature
22771,41335,11,Savings,32428.85,2027-12-12 19:18:46.871131,Inactive
22772,7712,13,FD,59549.26,2025-09-05,Inactive
22773,27618,27,FD,61051.85,2022-04-01,Mature
22774,21512,30,Savings,86792.92,2021-06-19,Mature
22775,45357,8,Loan,64848.34,2023-10-27,Mature
22776,18175,2,FD,79148.15,2024-12-07,Unknown
22777,48165,24,FD,96478.25,2024-05-26,Active
22778,35430,21,Current,82473.77,2025-12-29,Inactive
22779,41998,10,Savings,27062.15,2023-02-15,Active
22780,9043,13,FD,82783.4,2027-04-12 19:18:46.871131,Mature
22781,37379,36,FD,41096.31,2024-06-22,Inactive
22782,34762,30,Savings,98420.0,2021-12-05,Inactive
22783,11738,21,Savings,54254.55,2027-05-01 19:18:46.871131,Active
22784,16075,2,FD,79533.81,2024-02-12,Mature
22785,46634,20,FD,68330.96,2022-01-06,Inactive
22786,25266,37,FD,97300.77,2024-02-11,Active
22787,45415,27,Current,30884.89,2022-10-28,Unknown
22788,12493,35,Savings,46390.38,2024-07-01,Closed
22789,43969,41,Savings,66288.4,2021-04-10,Closed
22790,13201,41,Current,7681.08,2023-08-05,Active
22791,1990,13,FD,50999.51,2024-09-06,Blocked
22792,24488,38,FD,21344.09,2025-03-19,Active
22793,45294,17,Checking,79659.73,2025-05-28,Active
22794,8229,24,Savings,59873.23,2028-07-15 19:18:46.871131,Closed
22795,23118,44,Current,9051.44,2023-06-01,Mature
22796,40677,26,Savings,39013.05,2024-10-17,Closed
22797,6470,27,Random,5221.47,2023-09-18,Active
22798,45725,25,Current,58593.69,2025-06-17,Mature
22799,12978,17,Current,42471.62,2025-10-18,Closed
22800,5211,14,Loan,2963.04,2025-08-19,Unknown
22801,27447,39,FD,85384.7,2028-11-07 19:18:46.871131,Mature
22802,30224,21,FD,82920.95,2023-01-16,Closed
22803,23001,25,Current,37743.03,2022-04-02,Unknown
22804,5796,44,Loan,75001.4,2023-03-17,Mature
22805,42218,34,Checking,84966.83,2022-07-10,Inactive
22806,48211,27,Current,81268.13,2024-01-14,Blocked
22807,44066,18,FD,71152.58,2021-03-17,Mature
22808,37155,37,Current,76860.56,2026-03-26 19:18:46.871131,Mature
22809,24978,20,FD,4743.86,2022-05-17,Blocked
22810,28826,11,Checking,11832.28,2022-01-02,Closed
22811,37982,6,Loan,64555.62,2021-05-12,Inactive
22812,36917,6,Checking,86925.73,2025-04-18,Mature
22813,34726,44,Checking,33019.18,2027-05-19 19:18:46.871131,Blocked
22814,19871,25,Savings,76892.0,2026-09-16 19:18:46.871131,Active
22815,45742,20,Loan,98256.62,2023-04-25,Inactive
22816,40653,23,FD,53420.2,2026-05-10 19:18:46.871131,Unknown
22817,30420,30,Savings,55949.62,2024-11-16,Mature
22818,32888,41,FD,53169.4,2024-05-12,Unknown
22819,13429,6,Loan,39532.0,2025-02-14,Mature
22820,25445,39,Current,6583.86,2021-10-21,Active
22821,25626,22,Savings,84667.74,2023-04-30,Inactive
22822,42490,2,Current,68632.11,2021-09-05,Mature
22823,48158,39,Current,43169.26,2022-04-27,Active
