transaction_id,account_id,transaction_date,transaction_type,amount,channel,status,start_date,end_date
16306,36039,2026-11-27 19:18:46.871131,Debit,39700.5,NetBanking,Failed,2026-11-27 19:18:46.871131,2026-11-28 19:18:46.871131
16307,56553,2026-01-21,Debit,-100.0,NetBanking,Success,2026-01-21,2026-01-22
16308,66597,2024-09-26,Debit,45193.7,ATM,Success,2024-09-26,2024-09-27
16309,36733,2025-06-23,Credit,25673.7,ATM,Failed,2025-06-23,2025-06-24
16310,66853,2024-04-23,Debit,29464.98,ATM,Success,2024-04-23,2024-04-24
16311,36515,2026-01-15,Debit,31269.42,ATM,Success,2026-01-15,2026-01-16
16312,16490,2025-01-09,Debit,5384.95,UPI,Failed,2025-01-09,2025-01-10
16313,36970,2024-10-16,Credit,38859.48,UPI,Failed,2024-10-16,2024-10-17
16314,63093,2024-10-20,Credit,12457.73,NetBanking,Failed,2024-10-20,2024-10-21
16315,57698,2025-02-17,Debit,-100.0,NetBanking,Failed,2025-02-17,2025-02-18
16316,47460,2024-04-20,Debit,22442.08,UPI,Success,2024-04-20,2024-04-21
16317,6964,2025-02-26,Credit,13288.93,ATM,Failed,2025-02-26,2025-02-27
16318,802,2025-08-03,Debit,6295.69,NetBanking,Success,2025-08-03,2025-08-04
16319,18468,2025-03-18,Credit,27137.58,ATM,Failed,2025-03-18,2025-03-19
16320,19872,2026-12-06 19:18:46.871131,Debit,11788.15,UPI,Failed,2026-12-06 19:18:46.871131,2026-12-07 19:18:46.871131
16321,68185,2026-01-08,Debit,15178.7,UPI,Failed,2026-01-08,2026-01-09
16322,39481,2024-06-14,Debit,16180.7,ATM,Success,2024-06-14,2024-06-15
16323,22139,2025-06-28,Credit,32665.09,ATM,Success,2025-06-28,2025-06-29
16324,17092,2025-07-30,Debit,43464.04,NetBanking,Failed,2025-07-30,2025-07-31
16325,45197,2024-06-08,Debit,34017.79,ATM,Success,2024-06-08,2024-06-09
16326,36317,2025-05-06,Debit,3865.66,UPI,Failed,2025-05-06,2025-05-07
16327,771,2024-11-03,Debit,-100.0,UPI,Success,2024-11-03,2024-11-04
16328,6863,2025-08-05,Debit,0.0,UPI,Success,2025-08-05,2025-08-06
16329,65134,2024-11-23,Debit,0.0,ATM,Failed,2024-11-23,2024-11-24
16330,33119,2027-03-30 19:18:46.871131,Credit,8377.41,UPI,Failed,2027-03-30 19:18:46.871131,2027-03-31 19:18:46.871131
16331,24634,2025-03-25,Credit,-100.0,ATM,Success,2025-03-25,2025-03-26
16332,24788,2026-02-07,Debit,48493.83,ATM,Success,2026-02-07,2026-02-08
16333,40339,2025-10-31,Credit,26530.4,NetBanking,Failed,2025-10-31,2025-11-01
16334,52598,2026-12-31 19:18:46.871131,Debit,0.0,NetBanking,Failed,2026-12-31 19:18:46.871131,2027-01-01 19:18:46.871131
16335,51131,2024-12-15,Debit,37673.26,ATM,Success,2024-12-15,2024-12-16
16336,14756,2024-02-29,Credit,23510.84,ATM,Success,2024-02-29,2024-03-01
16337,465,2024-12-21,Debit,5345.23,NetBanking,Success,2024-12-21,2024-12-22
16338,17922,2024-04-23,Debit,4439.57,NetBanking,Success,2024-04-23,2024-04-24
16339,29042,2026-01-02,Credit,15971.74,UPI,Success,2026-01-02,2026-01-03
16340,9822,2025-10-27,Credit,18556.57,UPI,Success,2025-10-27,2025-10-28
16341,67254,2024-10-23,Debit,44920.14,ATM,Success,2024-10-23,2024-10-24
16342,4461,2024-08-28,Debit,22310.29,ATM,Success,2024-08-28,2024-08-29
16343,58034,2024-12-30,Debit,21602.98,NetBanking,Success,2024-12-30,2024-12-31
16344,64666,2027-02-20 19:18:46.871131,Credit,36233.09,UPI,Success,2027-02-20 19:18:46.871131,2027-02-21 19:18:46.871131
16345,64826,2025-04-20,Debit,48087.28,UPI,Success,2025-04-20,2025-04-21
16346,27194,2025-03-14,Credit,26627.73,ATM,Success,2025-03-14,2025-03-15
16347,38,2024-12-18,Debit,-100.0,NetBanking,Failed,2024-12-18,2024-12-19
16348,6888,2025-03-10,Debit,10669.05,NetBanking,Success,2025-03-10,2025-03-11
16349,7354,2024-07-01,Debit,26760.15,UPI,Failed,2024-07-01,2024-07-02
16350,7091,2024-06-17,Debit,0.0,ATM,Failed,2024-06-17,2024-06-18
16351,27362,2024-03-06,Debit,32525.77,ATM,Success,2024-03-06,2024-03-07
16352,19364,2026-01-26,Credit,-100.0,UPI,Success,2026-01-26,2026-01-27
16353,2755,2026-01-17,Debit,-100.0,ATM,Failed,2026-01-17,2026-01-18
16354,14321,2024-09-21,Credit,17060.88,UPI,Success,2024-09-21,2024-09-22
16355,27902,2024-05-21,Credit,30840.1,UPI,Success,2024-05-21,2024-05-22
16356,32940,2024-06-30,Debit,23954.06,ATM,Success,2024-06-30,2024-07-01
16357,28603,2025-12-07,Debit,32729.84,ATM,Success,2025-12-07,2025-12-08
16358,47153,2027-02-08 19:18:46.871131,Credit,0.0,UPI,Failed,2027-02-08 19:18:46.871131,2027-02-09 19:18:46.871131
16359,17761,2026-06-30 19:18:46.871131,Credit,33286.78,ATM,Success,2026-06-30 19:18:46.871131,2026-07-01 19:18:46.871131
16360,42629,2025-09-29,Credit,1319.51,UPI,Failed,2025-09-29,2025-09-30
16361,26943,2026-03-26 19:18:46.871131,Debit,0.0,UPI,Failed,2026-03-26 19:18:46.871131,2026-03-27 19:18:46.871131
16362,34301,2024-08-29,Credit,-100.0,UPI,Success,2024-08-29,2024-08-30
16363,55806,2025-06-27,Debit,0.0,ATM,Failed,2025-06-27,2025-06-28
16364,29416,2027-01-11 19:18:46.871131,Debit,-100.0,NetBanking,Failed,2027-01-11 19:18:46.871131,2027-01-12 19:18:46.871131
16365,10246,2027-02-25 19:18:46.871131,Credit,39562.5,UPI,Failed,2027-02-25 19:18:46.871131,2027-02-26 19:18:46.871131
16366,18519,2024-04-22,Credit,12308.72,UPI,Success,2024-04-22,2024-04-23
16367,45535,2024-07-11,Credit,35449.55,UPI,Failed,2024-07-11,2024-07-12
16368,30950,2024-09-28,Debit,44429.3,UPI,Success,2024-09-28,2024-09-29
16369,7518,2026-01-14,Credit,32510.96,ATM,Failed,2026-01-14,2026-01-15
16370,5528,2024-03-08,Credit,-100.0,UPI,Success,2024-03-08,2024-03-09
16371,35172,2026-11-28 19:18:46.871131,Debit,0.0,ATM,Success,2026-11-28 19:18:46.871131,2026-11-29 19:18:46.871131
16372,59597,2025-12-13,Debit,14648.5,UPI,Success,2025-12-13,2025-12-14
16373,13848,2024-11-28,Debit,38068.22,UPI,Failed,2024-11-28,2024-11-29
16374,33631,2026-08-03 19:18:46.871131,Debit,18082.3,UPI,Success,2026-08-03 19:18:46.871131,2026-08-04 19:18:46.871131
16375,39992,2025-08-25,Debit,410.92,NetBanking,Failed,2025-08-25,2025-08-26
16376,65913,2024-08-18,Debit,7690.18,NetBanking,Success,2024-08-18,2024-08-19
16377,17103,2024-11-25,Debit,47230.82,UPI,Success,2024-11-25,2024-11-26
16378,50931,2025-11-02,Credit,0.0,ATM,Failed,2025-11-02,2025-11-03
16379,29623,2027-02-26 19:18:46.871131,Debit,7775.68,NetBanking,Success,2027-02-26 19:18:46.871131,2027-02-27 19:18:46.871131
16380,45376,2025-10-23,Debit,-100.0,ATM,Failed,2025-10-23,2025-10-24
16381,14652,2024-06-19,Credit,14013.22,NetBanking,Success,2024-06-19,2024-06-20
16382,9968,2026-04-20 19:18:46.871131,Credit,0.0,UPI,Failed,2026-04-20 19:18:46.871131,2026-04-21 19:18:46.871131
16383,52085,2025-07-15,Debit,47597.72,UPI,Success,2025-07-15,2025-07-16
16384,62287,2025-06-10,Debit,32776.84,ATM,Failed,2025-06-10,2025-06-11
16385,42906,2024-03-19,Debit,-100.0,ATM,Failed,2024-03-19,2024-03-20
16386,21282,2024-04-26,Credit,-100.0,UPI,Failed,2024-04-26,2024-04-27
16387,65179,2026-07-20 19:18:46.871131,Credit,40840.77,ATM,Success,2026-07-20 19:18:46.871131,2026-07-21 19:18:46.871131
16388,30997,2026-11-02 19:18:46.871131,Debit,0.0,NetBanking,Success,2026-11-02 19:18:46.871131,2026-11-03 19:18:46.871131
16389,68608,2024-10-19,Credit,12035.53,ATM,Success,2024-10-19,2024-10-20
16390,21258,2025-01-08,Credit,-100.0,ATM,Success,2025-01-08,2025-01-09
16391,63539,2025-10-13,Credit,7525.32,ATM,Failed,2025-10-13,2025-10-14
16392,50263,2025-05-25,Debit,-100.0,UPI,Success,2025-05-25,2025-05-26
16393,28280,2026-07-11 19:18:46.871131,Credit,48799.38,NetBanking,Success,2026-07-11 19:18:46.871131,2026-07-12 19:18:46.871131
16394,51712,2025-02-21,Credit,39927.49,UPI,Success,2025-02-21,2025-02-22
16395,58763,2024-08-21,Debit,21926.24,NetBanking,Success,2024-08-21,2024-08-22
16396,43039,2025-11-30,Credit,49055.14,NetBanking,Success,2025-11-30,2025-12-01
16397,3565,2024-09-03,Credit,40068.5,ATM,Failed,2024-09-03,2024-09-04
16398,42327,2025-03-27,Credit,28931.76,ATM,Failed,2025-03-27,2025-03-28
16399,60554,2024-11-03,Credit,35638.74,UPI,Failed,2024-11-03,2024-11-04
16400,1713,2024-03-09,Debit,-100.0,NetBanking,Failed,2024-03-09,2024-03-10
16401,31176,2025-11-07,Debit,12012.22,UPI,Failed,2025-11-07,2025-11-08
16402,47580,2024-07-08,Credit,4655.53,NetBanking,Success,2024-07-08,2024-07-09
16403,44633,2024-02-19,Credit,-100.0,ATM,Failed,2024-02-19,2024-02-20
16404,4412,2025-06-06,Credit,46214.73,ATM,Failed,2025-06-06,2025-06-07
16405,16751,2025-09-03,Debit,1034.81,ATM,Success,2025-09-03,2025-09-04
16406,39078,2024-05-18,Credit,-100.0,ATM,Failed,2024-05-18,2024-05-19
16407,24193,2025-06-23,Debit,45295.68,ATM,Success,2025-06-23,2025-06-24
16408,24269,2025-04-22,Credit,39595.03,ATM,Success,2025-04-22,2025-04-23
16409,49218,2025-01-08,Credit,9660.74,NetBanking,Failed,2025-01-08,2025-01-09
16410,32567,2026-01-29,Debit,27080.36,NetBanking,Failed,2026-01-29,2026-01-30
16411,62751,2024-11-10,Credit,33043.15,NetBanking,Success,2024-11-10,2024-11-11
16412,21712,2025-12-03,Debit,-100.0,NetBanking,Success,2025-12-03,2025-12-04
16413,8238,2024-06-25,Credit,-100.0,UPI,Failed,2024-06-25,2024-06-26
16414,7298,2025-09-09,Debit,-100.0,UPI,Failed,2025-09-09,2025-09-10
16415,7065,2027-06-18 19:18:46.871131,Credit,17941.35,ATM,Failed,2027-06-18 19:18:46.871131,2027-06-19 19:18:46.871131
16416,59413,2024-11-18,Credit,26884.34,ATM,Failed,2024-11-18,2024-11-19
16417,36936,2024-11-14,Debit,44648.94,NetBanking,Success,2024-11-14,2024-11-15
16418,4806,2025-05-04,Credit,8976.35,NetBanking,Success,2025-05-04,2025-05-05
16419,56113,2025-07-17,Credit,32798.36,NetBanking,Success,2025-07-17,2025-07-18
16420,54385,2025-02-05,Debit,24591.83,ATM,Success,2025-02-05,2025-02-06
16421,59812,2026-02-04,Credit,14349.24,UPI,Success,2026-02-04,2026-02-05
16422,29003,2025-04-06,Debit,0.0,UPI,Success,2025-04-06,2025-04-07
16423,47525,2026-04-13 19:18:46.871131,Debit,29119.01,UPI,Success,2026-04-13 19:18:46.871131,2026-04-14 19:18:46.871131
16424,12569,2025-12-29,Credit,16100.33,UPI,Failed,2025-12-29,2025-12-30
16425,53007,2024-03-04,Debit,46753.27,UPI,Success,2024-03-04,2024-03-05
16426,36095,2025-01-25,Credit,20184.0,ATM,Success,2025-01-25,2025-01-26
16427,21302,2027-01-22 19:18:46.871131,Debit,48543.02,UPI,Success,2027-01-22 19:18:46.871131,2027-01-23 19:18:46.871131
16428,11717,2024-08-20,Credit,48299.19,NetBanking,Failed,2024-08-20,2024-08-21
16429,45643,2024-09-24,Credit,39864.23,ATM,Failed,2024-09-24,2024-09-25
16430,3529,2024-07-31,Debit,21380.57,NetBanking,Success,2024-07-31,2024-08-01
16431,46917,2026-02-28 19:18:46.871131,Credit,37199.88,ATM,Failed,2026-02-28 19:18:46.871131,2026-03-01 19:18:46.871131
16432,15677,2026-05-23 19:18:46.871131,Credit,4301.16,ATM,Success,2026-05-23 19:18:46.871131,2026-05-24 19:18:46.871131
16433,67449,2025-03-31,Credit,22985.26,NetBanking,Failed,2025-03-31,2025-04-01
16434,10015,2026-01-11,Credit,6540.28,ATM,Success,2026-01-11,2026-01-12
16435,23169,2024-09-16,Credit,35734.6,ATM,Success,2024-09-16,2024-09-17
16436,59470,2026-09-13 19:18:46.871131,Credit,24397.35,ATM,Failed,2026-09-13 19:18:46.871131,2026-09-14 19:18:46.871131
16437,46160,2024-05-19,Debit,-100.0,UPI,Success,2024-05-19,2024-05-20
16438,66506,2025-06-03,Debit,2603.73,NetBanking,Failed,2025-06-03,2025-06-04
16439,66057,2024-02-23,Credit,33922.89,ATM,Success,2024-02-23,2024-02-24
16440,41085,2024-11-14,Credit,17813.48,ATM,Failed,2024-11-14,2024-11-15
16441,52131,2025-11-02,Credit,0.0,UPI,Success,2025-11-02,2025-11-03
16442,34823,2024-12-03,Debit,45386.8,NetBanking,Success,2024-12-03,2024-12-04
16443,33978,2024-09-08,Debit,-100.0,NetBanking,Failed,2024-09-08,2024-09-09
16444,58077,2025-02-26,Credit,-100.0,UPI,Success,2025-02-26,2025-02-27
16445,26656,2025-05-20,Credit,29500.84,UPI,Failed,2025-05-20,2025-05-21
16446,35389,2024-05-12,Credit,12595.68,UPI,Success,2024-05-12,2024-05-13
16447,24208,2024-07-01,Credit,35461.38,ATM,Failed,2024-07-01,2024-07-02
16448,63719,2025-07-12,Credit,40141.06,UPI,Failed,2025-07-12,2025-07-13
16449,15973,2027-04-18 19:18:46.871131,Debit,15869.25,ATM,Failed,2027-04-18 19:18:46.871131,2027-04-19 19:18:46.871131
16450,13669,2026-05-20 19:18:46.871131,Debit,-100.0,UPI,Failed,2026-05-20 19:18:46.871131,2026-05-21 19:18:46.871131
16451,62418,2025-11-17,Credit,11442.21,ATM,Success,2025-11-17,2025-11-18
16452,44159,2024-12-17,Debit,0.0,UPI,Failed,2024-12-17,2024-12-18
16453,17039,2024-07-12,Debit,5154.1,ATM,Success,2024-07-12,2024-07-13
16454,61238,2025-02-16,Credit,0.0,NetBanking,Success,2025-02-16,2025-02-17
16455,53421,2027-04-28 19:18:46.871131,Debit,19228.11,UPI,Failed,2027-04-28 19:18:46.871131,2027-04-29 19:18:46.871131
16456,61463,2024-02-27,Debit,0.0,UPI,Success,2024-02-27,2024-02-28
16457,42034,2024-12-08,Credit,11594.08,NetBanking,Success,2024-12-08,2024-12-09
16458,47933,2026-05-21 19:18:46.871131,Debit,12588.03,UPI,Failed,2026-05-21 19:18:46.871131,2026-05-22 19:18:46.871131
16459,12565,2025-01-01,Credit,832.27,UPI,Failed,2025-01-01,2025-01-02
16460,37015,2024-09-07,Credit,35806.04,NetBanking,Success,2024-09-07,2024-09-08
16461,10673,2024-12-16,Credit,7318.99,NetBanking,Success,2024-12-16,2024-12-17
16462,35692,2025-08-22,Credit,19141.92,NetBanking,Failed,2025-08-22,2025-08-23
16463,58259,2025-09-18,Credit,13135.2,ATM,Failed,2025-09-18,2025-09-19
16464,24501,2025-04-27,Debit,38078.01,ATM,Failed,2025-04-27,2025-04-28
16465,40889,2025-08-31,Debit,20592.98,ATM,Success,2025-08-31,2025-09-01
16466,16163,2026-12-02 19:18:46.871131,Credit,-100.0,ATM,Failed,2026-12-02 19:18:46.871131,2026-12-03 19:18:46.871131
16467,15846,2025-06-07,Debit,11854.26,ATM,Success,2025-06-07,2025-06-08
16468,869,2025-09-03,Credit,28196.22,UPI,Failed,2025-09-03,2025-09-04
16469,13364,2025-02-07,Credit,-100.0,NetBanking,Failed,2025-02-07,2025-02-08
16470,6172,2025-08-23,Debit,16896.96,UPI,Success,2025-08-23,2025-08-24
16471,13440,2025-06-13,Credit,43981.91,UPI,Success,2025-06-13,2025-06-14
16472,18620,2025-11-23,Credit,45991.92,NetBanking,Failed,2025-11-23,2025-11-24
16473,68258,2025-06-06,Credit,35693.92,UPI,Success,2025-06-06,2025-06-07
16474,59597,2025-05-03,Debit,20301.59,ATM,Failed,2025-05-03,2025-05-04
16475,58206,2026-02-10,Credit,2983.66,UPI,Failed,2026-02-10,2026-02-11
16476,31651,2025-07-22,Credit,37820.32,UPI,Success,2025-07-22,2025-07-23
16477,54866,2024-03-20,Debit,11302.8,UPI,Success,2024-03-20,2024-03-21
16478,59609,2025-07-21,Credit,0.0,UPI,Failed,2025-07-21,2025-07-22
16479,32793,2025-12-14,Debit,2232.37,ATM,Failed,2025-12-14,2025-12-15
16480,40653,2024-04-14,Credit,16528.13,NetBanking,Failed,2024-04-14,2024-04-15
16481,20282,2026-02-10,Credit,26056.78,ATM,Success,2026-02-10,2026-02-11
16482,8931,2024-10-15,Credit,-100.0,ATM,Success,2024-10-15,2024-10-16
16483,45712,2025-05-08,Debit,43206.57,UPI,Failed,2025-05-08,2025-05-09
16484,14266,2026-12-17 19:18:46.871131,Credit,18683.21,UPI,Failed,2026-12-17 19:18:46.871131,2026-12-18 19:18:46.871131
16485,46618,2024-04-03,Credit,30311.45,UPI,Success,2024-04-03,2024-04-04
16486,40018,2024-06-02,Credit,9692.48,UPI,Failed,2024-06-02,2024-06-03
16487,27703,2025-03-15,Credit,0.0,UPI,Failed,2025-03-15,2025-03-16
16488,4731,2024-05-23,Debit,33764.23,UPI,Success,2024-05-23,2024-05-24
16489,53139,2025-07-27,Debit,46888.82,UPI,Failed,2025-07-27,2025-07-28
16490,50157,2026-01-22,Credit,6211.99,ATM,Failed,2026-01-22,2026-01-23
16491,44836,2025-09-15,Debit,6436.62,NetBanking,Success,2025-09-15,2025-09-16
16492,61882,2027-01-30 19:18:46.871131,Debit,19003.01,ATM,Failed,2027-01-30 19:18:46.871131,2027-01-31 19:18:46.871131
16493,68948,2025-04-02,Credit,29616.4,NetBanking,Failed,2025-04-02,2025-04-03
16494,40103,2025-07-05,Credit,0.0,ATM,Success,2025-07-05,2025-07-06
16495,19049,2027-06-22 19:18:46.871131,Credit,0.0,UPI,Failed,2027-06-22 19:18:46.871131,2027-06-23 19:18:46.871131
16496,26322,2026-12-03 19:18:46.871131,Debit,21548.04,ATM,Failed,2026-12-03 19:18:46.871131,2026-12-04 19:18:46.871131
16497,25811,2025-05-03,Debit,10068.08,UPI,Failed,2025-05-03,2025-05-04
16498,6485,2024-07-15,Debit,-100.0,ATM,Success,2024-07-15,2024-07-16
16499,8007,2024-09-23,Credit,27859.95,UPI,Success,2024-09-23,2024-09-24
16500,35898,2027-05-29 19:18:46.871131,Credit,0.0,NetBanking,Success,2027-05-29 19:18:46.871131,2027-05-30 19:18:46.871131
16501,8249,2025-05-07,Debit,-100.0,UPI,Failed,2025-05-07,2025-05-08
16502,48226,2025-11-09,Debit,3130.04,UPI,Failed,2025-11-09,2025-11-10
16503,25938,2024-08-09,Credit,21189.33,UPI,Failed,2024-08-09,2024-08-10
16504,19705,2027-03-06 19:18:46.871131,Debit,7149.48,NetBanking,Success,2027-03-06 19:18:46.871131,2027-03-07 19:18:46.871131
16505,67368,2026-02-01,Credit,4471.28,NetBanking,Failed,2026-02-01,2026-02-02
16506,62300,2027-01-03 19:18:46.871131,Debit,13616.02,ATM,Failed,2027-01-03 19:18:46.871131,2027-01-04 19:18:46.871131
16507,50416,2025-03-01,Debit,29427.86,UPI,Success,2025-03-01,2025-03-02
16508,50181,2024-03-17,Debit,33186.37,NetBanking,Failed,2024-03-17,2024-03-18
16509,64781,2026-03-30 19:18:46.871131,Debit,25026.48,UPI,Failed,2026-03-30 19:18:46.871131,2026-03-31 19:18:46.871131
16510,33960,2025-06-29,Debit,354.39,UPI,Success,2025-06-29,2025-06-30
16511,22165,2027-06-04 19:18:46.871131,Debit,11831.32,UPI,Failed,2027-06-04 19:18:46.871131,2027-06-05 19:18:46.871131
16512,22334,2026-08-06 19:18:46.871131,Debit,9556.17,ATM,Success,2026-08-06 19:18:46.871131,2026-08-07 19:18:46.871131
16513,54151,2024-03-29,Credit,43287.54,ATM,Failed,2024-03-29,2024-03-30
16514,69843,2026-07-18 19:18:46.871131,Debit,23180.69,NetBanking,Failed,2026-07-18 19:18:46.871131,2026-07-19 19:18:46.871131
16515,54975,2024-10-06,Credit,42989.18,NetBanking,Failed,2024-10-06,2024-10-07
16516,37163,2025-12-14,Debit,-100.0,UPI,Success,2025-12-14,2025-12-15
16517,39698,2024-11-15,Credit,0.0,UPI,Success,2024-11-15,2024-11-16
16518,14145,2026-03-14 19:18:46.871131,Credit,25825.65,ATM,Failed,2026-03-14 19:18:46.871131,2026-03-15 19:18:46.871131
16519,3787,2025-11-04,Debit,14361.34,ATM,Failed,2025-11-04,2025-11-05
16520,62054,2025-01-25,Credit,41538.78,ATM,Failed,2025-01-25,2025-01-26
16521,58251,2027-03-25 19:18:46.871131,Debit,16178.21,UPI,Success,2027-03-25 19:18:46.871131,2027-03-26 19:18:46.871131
16522,54906,2025-01-13,Debit,9641.78,NetBanking,Failed,2025-01-13,2025-01-14
16523,52276,2025-11-16,Debit,19397.11,UPI,Failed,2025-11-16,2025-11-17
16524,39816,2024-04-17,Debit,25372.79,ATM,Failed,2024-04-17,2024-04-18
16525,3788,2026-10-26 19:18:46.871131,Credit,0.0,UPI,Success,2026-10-26 19:18:46.871131,2026-10-27 19:18:46.871131
16526,45477,2024-08-17,Credit,48642.52,ATM,Failed,2024-08-17,2024-08-18
16527,63248,2025-09-29,Credit,24111.48,NetBanking,Success,2025-09-29,2025-09-30
16528,34714,2024-05-27,Credit,7645.11,UPI,Failed,2024-05-27,2024-05-28
16529,57467,2025-08-13,Debit,0.0,NetBanking,Failed,2025-08-13,2025-08-14
16530,35622,2025-03-24,Debit,44021.37,UPI,Success,2025-03-24,2025-03-25
16531,53123,2025-08-09,Credit,7449.58,NetBanking,Success,2025-08-09,2025-08-10
16532,3037,2025-07-13,Debit,0.0,NetBanking,Failed,2025-07-13,2025-07-14
16533,12347,2024-11-16,Credit,6867.22,ATM,Failed,2024-11-16,2024-11-17
16534,49258,2024-04-17,Debit,37384.71,ATM,Failed,2024-04-17,2024-04-18
16535,63248,2025-06-26,Credit,35281.34,UPI,Success,2025-06-26,2025-06-27
16536,53837,2026-01-11,Credit,10444.27,UPI,Failed,2026-01-11,2026-01-12
16537,55981,2026-02-03,Credit,27675.34,UPI,Success,2026-02-03,2026-02-04
16538,58477,2024-06-16,Debit,16630.32,NetBanking,Failed,2024-06-16,2024-06-17
16539,40247,2025-11-11,Credit,23134.86,ATM,Failed,2025-11-11,2025-11-12
16540,23739,2027-04-16 19:18:46.871131,Credit,11421.94,NetBanking,Failed,2027-04-16 19:18:46.871131,2027-04-17 19:18:46.871131
16541,68885,2025-05-12,Credit,45316.23,ATM,Success,2025-05-12,2025-05-13
16542,58188,2026-12-09 19:18:46.871131,Debit,898.3,NetBanking,Failed,2026-12-09 19:18:46.871131,2026-12-10 19:18:46.871131
16543,61868,2025-04-22,Credit,19126.03,ATM,Failed,2025-04-22,2025-04-23
16544,21140,2026-05-18 19:18:46.871131,Debit,16702.98,ATM,Success,2026-05-18 19:18:46.871131,2026-05-19 19:18:46.871131
16545,27151,2024-04-29,Credit,0.0,UPI,Success,2024-04-29,2024-04-30
16546,19901,2025-01-11,Debit,32010.16,UPI,Success,2025-01-11,2025-01-12
16547,65458,2026-01-13,Credit,39010.64,NetBanking,Failed,2026-01-13,2026-01-14
16548,29090,2024-10-04,Credit,42003.82,ATM,Success,2024-10-04,2024-10-05
16549,56609,2026-07-05 19:18:46.871131,Debit,12142.44,ATM,Failed,2026-07-05 19:18:46.871131,2026-07-06 19:18:46.871131
16550,62627,2025-11-02,Debit,-100.0,ATM,Failed,2025-11-02,2025-11-03
16551,44921,2026-11-05 19:18:46.871131,Debit,48865.96,ATM,Failed,2026-11-05 19:18:46.871131,2026-11-06 19:18:46.871131
16552,6264,2024-10-30,Credit,22010.52,ATM,Success,2024-10-30,2024-10-31
16553,42788,2025-12-24,Debit,0.0,UPI,Success,2025-12-24,2025-12-25
16554,47506,2024-03-04,Credit,0.0,ATM,Failed,2024-03-04,2024-03-05
16555,32323,2024-05-14,Credit,1143.22,ATM,Success,2024-05-14,2024-05-15
16556,60152,2024-11-22,Credit,24729.91,ATM,Success,2024-11-22,2024-11-23
16557,53550,2024-09-03,Debit,11215.58,NetBanking,Success,2024-09-03,2024-09-04
16558,51689,2026-01-13,Credit,0.0,ATM,Failed,2026-01-13,2026-01-14
16559,16743,2027-05-05 19:18:46.871131,Debit,29085.13,NetBanking,Success,2027-05-05 19:18:46.871131,2027-05-06 19:18:46.871131
16560,18937,2025-05-21,Debit,27905.06,UPI,Failed,2025-05-21,2025-05-22
16561,26707,2025-01-02,Debit,22281.5,NetBanking,Failed,2025-01-02,2025-01-03
16562,13015,2025-02-24,Debit,-100.0,NetBanking,Success,2025-02-24,2025-02-25
16563,63512,2025-11-19,Debit,22225.32,NetBanking,Failed,2025-11-19,2025-11-20
16564,64100,2024-08-12,Credit,0.0,NetBanking,Success,2024-08-12,2024-08-13
16565,7146,2025-09-29,Debit,18061.81,ATM,Success,2025-09-29,2025-09-30
16566,41776,2025-12-10,Credit,15138.82,ATM,Success,2025-12-10,2025-12-11
16567,39618,2026-01-08,Debit,28668.38,UPI,Failed,2026-01-08,2026-01-09
16568,12810,2025-01-12,Credit,0.0,UPI,Success,2025-01-12,2025-01-13
16569,11998,2024-09-11,Credit,-100.0,NetBanking,Success,2024-09-11,2024-09-12
16570,43005,2024-09-06,Debit,5436.15,NetBanking,Success,2024-09-06,2024-09-07
16571,64064,2024-06-10,Credit,10385.63,ATM,Failed,2024-06-10,2024-06-11
16572,69135,2025-07-22,Credit,22510.91,ATM,Failed,2025-07-22,2025-07-23
16573,56115,2024-03-02,Debit,-100.0,UPI,Success,2024-03-02,2024-03-03
